126;203;221;197;land;false;hills;1
127;250;198;101;land;true;plains;1
128;232;198;222;land;false;mountain;1
129;239;75;194;land;false;mountain;1
130;188;237;171;land;false;urban;1
131;247;161;186;land;false;plains;1
132;133;208;239;land;false;plains;1
133;211;217;199;land;false;forest;1
134;205;197;205;land;false;mountain;1
135;227;62;240;land;false;hills;1
136;196;235;194;land;false;plains;1
137;174;241;229;land;false;plains;1
138;235;197;129;land;false;mountain;1
139;183;226;103;land;false;plains;1
140;206;195;141;land;false;hills;1
141;246;34;239;land;false;plains;1
142;151;146;253;land;false;mountain;1
143;190;230;88;land;false;mountain;1
144;198;249;102;land;false;mountain;1
145;202;162;230;land;false;mountain;1
146;165;237;226;land;false;hills;1
147;115;191;205;land;false;forest;1
148;122;206;232;land;false;forest;1
149;154;248;247;land;false;mountain;1
150;229;96;233;land;false;plains;1
151;221;249;55;land;false;forest;1
152;247;167;134;land;false;forest;1
153;99;211;202;land;false;hills;1
154;127;232;247;land;false;hills;1
155;124;186;242;land;false;mountain;1
156;185;132;204;land;true;urban;1
157;212;231;243;land;false;hills;1
158;124;196;200;land;false;plains;1
159;194;158;175;land;false;plains;1
160;246;112;173;land;true;plains;1
161;111;234;243;land;false;plains;1
162;243;153;248;land;false;plains;1
163;175;248;140;land;false;forest;1
164;253;163;107;land;false;hills;1
165;182;190;191;land;false;hills;1
166;232;238;107;land;false;forest;1
167;241;229;241;land;false;plains;1
168;221;66;217;land;false;forest;1
169;241;246;168;land;false;mountain;1
170;253;233;225;land;false;mountain;1
171;254;123;200;land;false;forest;1
172;187;112;253;land;false;mountain;1
173;246;124;152;land;false;plains;1
174;236;164;128;land;false;plains;1
175;104;202;242;land;false;plains;1
176;239;131;173;land;true;plains;1
177;196;203;237;land;false;forest;1
178;230;192;135;land;false;plains;1
179;215;202;138;land;false;hills;1
180;160;197;158;land;false;mountain;1
181;248;162;106;land;false;plains;1
182;77;238;232;land;false;plains;1
183;230;208;127;land;false;plains;1
184;68;235;252;land;false;forest;1
185;131;121;251;land;false;plains;1
186;114;236;163;land;false;hills;1
187;250;128;237;land;false;forest;1
188;167;254;102;land;false;plains;1
189;121;200;192;land;false;mountain;1
190;170;207;162;land;false;forest;1
191;161;240;184;land;false;plains;1
192;210;191;235;land;false;hills;1
193;249;217;225;land;false;forest;1
194;206;246;201;land;false;plains;1
195;188;126;213;land;false;plains;1
196;205;174;165;land;false;plains;1
197;217;240;207;land;false;forest;1
198;132;252;231;land;false;mountain;1
199;195;206;156;land;false;plains;1
200;52;239;232;land;false;plains;1
201;240;93;189;land;false;mountain;1
202;158;208;184;land;false;hills;1
203;186;130;244;land;false;forest;1
204;191;244;173;land;false;plains;1
205;189;237;222;land;false;mountain;1
206;246;234;55;land;false;forest;1
207;129;204;192;land;false;forest;1
208;237;250;145;land;false;mountain;1
209;243;227;76;land;false;plains;1
210;179;225;250;land;false;hills;1
211;175;184;220;land;false;urban;1
212;156;248;166;land;true;plains;1
213;128;133;250;land;false;mountain;1
214;239;232;116;land;false;forest;1
215;209;186;175;land;false;plains;1
216;134;192;211;land;false;plains;1
217;159;145;252;land;false;forest;1
218;44;237;242;land;false;plains;1
219;244;224;74;land;true;plains;1
220;235;249;147;land;false;plains;1
221;244;244;207;land;false;forest;1
222;181;81;254;land;false;plains;1
223;181;250;178;land;true;plains;1
224;243;193;94;land;true;plains;1
225;134;201;253;land;false;forest;1
226;168;222;186;land;false;hills;1
227;105;217;227;land;false;plains;1
228;237;163;174;land;false;plains;1
229;246;156;129;land;false;mountain;1
230;188;252;226;land;false;hills;1
231;212;179;149;land;false;mountain;1
232;242;121;188;land;false;mountain;1
233;227;136;254;land;false;forest;1
234;162;214;141;land;false;hills;1
235;196;188;196;land;false;forest;1
236;252;159;141;land;false;hills;1
237;223;212;83;land;true;plains;1
238;160;219;231;land;false;plains;1
239;212;206;219;land;false;plains;1
240;197;196;232;land;false;hills;1
241;183;247;127;land;false;forest;1
242;225;145;166;land;false;forest;1
243;171;231;117;land;false;mountain;1
244;239;212;132;land;false;forest;1
245;218;241;214;land;false;mountain;1
246;254;72;252;land;false;forest;1
247;202;187;129;land;false;hills;1
248;232;134;149;land;false;hills;1
249;209;173;152;land;false;mountain;1
250;239;99;242;land;true;plains;1
251;220;237;71;land;false;forest;1
252;66;220;230;land;false;mountain;1
253;132;184;185;land;false;forest;1
254;206;133;183;land;false;forest;1
255;152;168;218;land;false;plains;1
256;228;100;217;land;false;hills;1
257;200;185;169;land;false;urban;1
258;195;156;187;land;false;forest;1
259;123;178;228;land;false;hills;1
260;116;215;178;land;true;plains;1
261;114;252;137;land;true;plains;1
262;197;178;250;land;false;mountain;1
263;185;245;221;land;false;plains;1
264;233;127;197;land;false;hills;1
265;234;198;102;land;false;mountain;1
266;159;238;207;land;false;plains;1
267;144;177;241;land;false;hills;1
268;149;239;251;land;false;hills;1
269;165;146;247;land;true;forest;1
270;181;203;145;land;false;plains;1
271;241;249;96;land;false;plains;1
272;121;235;155;land;false;mountain;1
273;159;139;225;land;false;forest;1
274;138;207;239;land;false;forest;1
275;90;189;233;land;false;hills;1
276;245;142;189;land;false;hills;1
277;188;177;220;land;false;mountain;1
278;250;211;102;land;false;mountain;1
279;54;227;227;land;false;forest;1
280;231;240;131;land;false;plains;1
281;159;164;244;land;true;plains;1
282;144;239;171;land;false;plains;1
283;242;207;211;land;false;forest;1
284;251;89;168;land;true;plains;1
285;239;141;123;land;false;mountain;1
286;234;173;226;land;false;mountain;1
287;185;109;212;land;false;forest;1
288;145;250;153;land;false;hills;1
289;175;197;182;land;true;mountain;1
290;222;162;183;land;false;hills;1
291;139;195;241;land;false;hills;1
292;120;241;199;land;false;plains;1
293;205;224;153;land;false;hills;1
294;167;214;150;land;false;plains;1
295;240;211;77;land;false;mountain;1
296;196;248;167;land;false;forest;1
297;249;202;122;land;false;mountain;1
298;201;167;162;land;false;forest;1
299;241;37;225;land;false;forest;1
300;160;239;153;land;false;forest;1
301;97;250;189;land;false;hills;1
302;102;196;217;land;false;forest;1
303;242;64;234;land;false;plains;1
304;225;111;170;land;false;hills;1
305;224;242;120;land;false;plains;1
306;251;140;244;land;false;forest;1
307;238;214;104;land;false;forest;1
308;244;241;85;land;false;plains;1
309;168;192;177;land;false;plains;1
310;192;223;239;land;true;plains;1
311;134;217;253;land;false;forest;1
312;208;185;239;land;false;forest;1
313;189;234;167;land;false;plains;1
314;237;201;151;land;false;plains;1
315;213;167;235;land;false;hills;1
316;209;190;155;land;false;mountain;1
317;247;240;141;land;false;plains;1
318;243;168;122;land;true;plains;1
319;135;249;193;land;false;mountain;1
320;38;218;248;land;false;plains;1
321;74;216;222;land;false;forest;1
322;250;250;231;land;false;mountain;1
323;149;198;164;land;false;hills;1
324;140;116;250;land;true;plains;1
325;251;184;131;land;true;mountain;1
326;165;236;234;land;false;plains;1
327;217;246;232;land;false;hills;1
328;243;144;230;land;true;plains;1
329;147;225;218;land;false;forest;1
330;178;246;88;land;true;plains;1
331;182;238;245;land;false;mountain;1
332;231;239;175;land;false;plains;1
333;244;166;209;land;false;plains;1
334;189;198;173;land;false;mountain;1
335;186;170;252;land;false;hills;1
336;228;242;224;land;false;mountain;1
337;121;242;171;land;true;plains;1
338;229;213;248;land;false;plains;1
339;103;216;238;land;false;mountain;1
340;152;193;161;land;false;plains;1
341;154;211;173;land;true;plains;1
342;232;93;199;land;false;forest;1
343;163;251;141;land;true;plains;1
344;174;158;177;land;false;mountain;1
345;190;254;208;land;false;plains;1
346;215;136;182;land;false;forest;1
347;152;153;223;land;false;mountain;1
348;221;238;90;land;false;forest;1
349;254;120;163;land;false;mountain;1
350;150;126;225;land;false;hills;1
351;227;166;178;land;false;forest;1
352;246;232;200;land;false;forest;1
353;107;209;243;land;false;hills;1
354;237;228;100;land;false;hills;1
355;132;194;193;land;false;plains;1
356;214;133;245;land;false;hills;1
357;235;138;144;land;false;mountain;1
358;223;139;217;land;false;forest;1
359;168;182;201;land;false;forest;1
360;163;241;174;land;false;mountain;1
361;191;233;240;land;false;forest;1
362;215;245;89;land;false;plains;1
363;238;121;153;land;false;hills;1
364;84;238;250;land;false;mountain;1
365;143;216;242;land;false;forest;1
366;177;231;102;land;true;plains;1
367;231;168;239;land;false;mountain;1
368;250;191;132;land;false;plains;1
369;200;224;208;land;false;urban;1
370;162;207;159;land;false;hills;1
371;194;163;145;land;false;mountain;1
372;198;59;245;land;false;mountain;1
373;196;220;153;land;false;forest;1
374;133;170;203;land;false;mountain;1
375;172;183;218;land;false;mountain;1
376;195;190;176;land;false;hills;1
377;227;149;182;land;false;plains;1
378;116;225;191;land;false;mountain;1
379;221;146;220;land;false;hills;1
380;201;101;243;land;false;forest;1
381;191;115;195;land;false;mountain;1
382;237;228;207;land;false;forest;1
383;212;101;221;land;false;mountain;1
384;202;246;154;land;false;hills;1
385;218;124;188;land;true;plains;1
386;185;109;225;land;false;hills;1
387;201;217;216;land;false;mountain;1
388;119;217;204;land;false;mountain;1
389;252;179;159;land;false;mountain;1
390;235;73;221;land;false;forest;1
391;127;169;243;land;false;plains;1
392;147;212;232;land;false;hills;1
393;247;239;155;land;false;forest;1
394;191;173;223;land;false;forest;1
395;169;183;253;land;false;mountain;1
396;227;181;227;land;false;hills;1
397;223;152;211;land;false;plains;1
398;199;209;232;land;true;plains;1
399;245;147;112;land;false;plains;1
400;237;72;249;land;false;hills;1
401;150;194;178;land;false;plains;1
402;71;222;245;land;false;plains;1
403;226;209;97;land;false;mountain;1
404;174;169;224;land;false;mountain;1
405;218;115;173;land;false;hills;1
406;190;227;162;land;false;mountain;1
407;175;233;231;land;false;forest;1
408;234;77;230;land;false;plains;1
409;246;179;229;land;true;plains;1
410;241;190;110;land;false;mountain;1
411;90;203;245;land;false;plains;1
412;211;169;148;land;false;mountain;1
413;203;238;101;land;false;plains;1
414;227;186;254;land;false;forest;1
415;212;253;154;land;true;forest;1
416;231;94;230;land;false;forest;1
417;201;141;161;land;false;plains;1
418;210;181;124;land;false;forest;1
419;217;190;189;land;false;forest;1
420;215;171;180;land;false;forest;1
421;199;214;245;land;false;forest;1
422;127;157;230;land;false;hills;1
423;190;88;246;land;false;mountain;1
424;138;157;253;land;false;forest;1
425;254;168;182;land;false;forest;1
426;83;180;244;land;false;mountain;1
427;121;201;236;land;false;plains;1
428;150;208;236;land;false;forest;1
429;232;117;222;land;true;plains;1
430;136;146;250;land;false;mountain;1
431;216;203;234;land;false;forest;1
432;169;239;210;land;false;urban;1
433;73;204;226;land;false;hills;1
434;149;212;247;land;false;forest;1
435;133;228;178;land;true;plains;1
436;243;187;193;land;false;plains;1
437;214;186;247;land;false;mountain;1
438;160;253;167;land;false;forest;1
439;190;171;249;land;false;mountain;1
440;148;217;175;land;false;plains;1
441;143;232;181;land;false;mountain;1
442;234;171;208;land;false;plains;1
443;246;33;242;land;false;hills;1
444;253;51;233;land;false;mountain;1
445;238;243;100;land;false;plains;1
446;247;236;172;land;false;forest;1
447;54;237;245;land;false;plains;1
448;91;216;202;land;false;forest;1
449;188;234;223;land;false;plains;1
450;164;178;251;land;false;plains;1
451;246;59;252;land;false;plains;1
452;160;188;218;land;false;hills;1
453;242;227;38;land;false;forest;1
454;236;134;220;land;false;plains;1
455;250;135;178;land;false;plains;1
456;130;203;251;land;false;mountain;1
457;145;243;228;land;false;plains;1
458;219;205;180;land;false;forest;1
459;184;231;88;land;false;mountain;1
460;203;241;235;land;false;plains;1
461;184;235;243;land;false;mountain;1
462;218;97;222;land;false;plains;1
463;173;181;190;land;false;plains;1
464;151;123;246;land;false;forest;1
465;251;144;203;land;false;plains;1
466;194;169;224;land;false;mountain;1
467;239;234;252;land;false;forest;1
468;45;209;253;land;false;plains;1
469;240;187;209;land;false;plains;1
470;233;236;37;land;false;forest;1
471;55;228;218;land;false;plains;1
472;178;181;225;land;true;plains;1
473;234;209;203;land;true;plains;1
474;251;197;71;land;false;mountain;1
475;106;233;254;land;false;forest;1
476;127;186;246;land;false;forest;1
477;203;160;244;land;false;mountain;1
478;248;102;196;land;false;plains;1
479;154;213;183;land;false;hills;1
480;208;203;192;land;false;plains;1
481;167;164;173;land;false;forest;1
482;203;218;214;land;false;mountain;1
483;125;234;213;land;false;plains;1
484;253;245;4;land;false;mountain;1
485;118;230;210;land;false;hills;1
486;198;128;204;land;false;forest;1
487;185;171;177;land;false;hills;1
488;221;148;161;land;false;forest;1
489;155;215;180;land;false;forest;1
490;184;209;165;land;false;forest;1
491;172;218;245;land;false;mountain;1
492;93;254;232;land;false;forest;1
493;202;169;173;land;false;mountain;1
494;221;149;148;land;false;hills;1
495;42;237;232;land;false;hills;1
496;136;201;172;land;false;forest;1
497;247;140;155;land;false;forest;1
498;253;162;113;land;false;forest;1
499;238;105;171;land;false;plains;1
500;212;174;165;land;false;forest;1
501;246;93;199;land;false;forest;1
502;179;250;93;land;false;hills;1
503;249;220;71;land;false;plains;1
504;196;230;91;land;false;plains;1
505;226;248;198;land;false;plains;1
506;236;127;249;land;true;plains;1
507;235;75;231;land;false;mountain;1
508;244;209;157;land;false;plains;1
509;156;176;221;land;false;hills;1
510;10;251;241;land;false;mountain;1
511;123;243;184;land;false;forest;1
512;182;165;242;land;true;forest;1
513;129;155;248;land;false;plains;1
514;137;168;237;land;false;forest;1
515;219;194;123;land;false;mountain;1
516;222;220;247;land;false;plains;1
517;157;199;154;land;false;hills;1
518;250;156;123;land;false;plains;1
519;146;223;179;land;false;forest;1
520;241;176;229;land;false;forest;1
521;229;203;86;land;false;forest;1
522;188;193;134;land;false;plains;1
523;241;97;223;land;false;plains;1
524;31;224;252;land;false;hills;1
525;239;118;252;land;false;mountain;1
526;165;228;169;land;true;plains;1
527;171;196;241;land;false;hills;1
528;107;157;249;land;false;plains;1
529;174;178;218;land;false;mountain;1
530;213;224;246;land;false;mountain;1
531;188;241;209;land;false;plains;1
532;202;243;137;land;true;hills;1
533;171;245;155;land;true;plains;1
534;188;204;120;land;false;mountain;1
535;168;225;205;land;false;hills;1
536;186;220;229;land;false;mountain;1
537;202;165;188;land;false;mountain;1
538;110;222;241;land;false;mountain;1
539;195;207;222;land;false;plains;1
540;192;210;197;land;false;forest;1
541;77;206;240;land;false;plains;1
542;144;213;183;land;false;mountain;1
543;107;242;218;land;true;plains;1
544;122;211;193;land;false;mountain;1
545;75;245;232;land;false;plains;1
546;194;248;233;land;false;forest;1
547;243;206;160;land;false;plains;1
548;240;250;78;land;false;mountain;1
549;189;186;185;land;false;hills;1
550;141;185;181;land;false;forest;1
551;230;113;177;land;false;hills;1
552;166;217;252;land;false;plains;1
553;236;128;159;land;false;hills;1
554;204;172;130;land;true;plains;1
555;231;159;112;land;false;forest;1
556;112;173;254;land;false;forest;1
557;202;246;89;land;false;hills;1
558;244;64;196;land;false;plains;1
559;169;171;235;land;false;hills;1
560;220;214;226;land;false;forest;1
561;130;173;216;land;true;plains;1
562;177;193;181;land;false;mountain;1
563;233;183;119;land;false;forest;1
564;241;37;246;land;false;forest;1
565;218;201;133;land;false;plains;1
566;237;175;135;land;false;hills;1
567;251;246;51;land;false;forest;1
568;168;192;236;land;true;plains;1
569;230;100;172;land;false;hills;1
570;240;167;151;land;false;forest;1
571;221;139;248;land;false;plains;1
572;116;207;217;land;false;forest;1
573;233;172;128;land;false;plains;1
574;229;220;232;land;false;urban;1
575;120;185;196;land;false;mountain;1
576;253;148;155;land;false;hills;1
577;254;204;227;land;false;forest;1
578;163;231;108;land;false;plains;1
579;152;228;222;land;false;hills;1
580;156;233;127;land;false;plains;1
581;207;114;191;land;false;forest;1
582;234;165;120;land;false;mountain;1
583;188;107;227;land;false;plains;1
584;160;190;208;land;true;plains;1
585;157;251;214;land;false;mountain;1
586;202;80;249;land;true;plains;1
587;222;222;169;land;false;plains;1
588;206;185;218;land;true;plains;1
589;145;192;208;land;false;forest;1
590;142;232;129;land;true;forest;1
591;239;201;163;land;false;plains;1
592;202;245;97;land;false;plains;1
593;242;172;226;land;false;forest;1
594;228;201;88;land;false;plains;1
595;99;208;196;land;false;forest;1
596;252;216;37;land;false;forest;1
597;213;88;203;land;false;plains;1
598;125;132;244;land;true;plains;1
599;97;239;196;land;false;mountain;1
600;221;180;211;land;false;mountain;1
601;190;224;131;land;false;hills;1
602;127;221;194;land;false;plains;1
603;222;208;150;land;true;urban;1
604;211;156;222;land;false;mountain;1
605;132;142;254;land;false;hills;1
606;240;96;181;land;false;mountain;1
607;156;214;196;land;false;mountain;1
608;166;173;231;land;true;plains;1
609;229;74;247;land;false;mountain;1
610;118;242;175;land;false;mountain;1
611;226;254;237;land;false;forest;1
612;160;227;248;land;false;plains;1
613;212;206;150;land;false;forest;1
614;185;223;126;land;false;mountain;1
615;217;199;98;land;false;mountain;1
616;144;235;212;land;false;mountain;1
617;204;100;231;land;false;hills;1
618;212;232;63;land;false;forest;1
619;230;226;89;land;false;mountain;1
620;171;231;135;land;false;hills;1
621;73;204;253;land;false;plains;1
622;121;219;250;land;false;plains;1
623;229;149;241;land;false;hills;1
624;141;201;217;land;false;hills;1
625;119;238;230;land;false;plains;1
626;234;64;234;land;false;forest;1
627;90;246;214;land;false;mountain;1
628;249;144;189;land;false;plains;1
629;222;54;253;land;true;plains;1
630;227;155;221;land;false;forest;1
631;158;249;121;land;false;forest;1
632;201;127;211;land;false;plains;1
633;247;213;232;land;false;forest;1
634;141;245;196;land;false;forest;1
635;85;234;215;land;false;plains;1
636;156;198;156;land;false;plains;1
637;160;196;197;land;false;mountain;1
638;189;171;203;land;false;mountain;1
639;167;246;207;land;false;hills;1
640;112;202;197;land;false;mountain;1
641;100;191;236;land;false;mountain;1
642;218;116;242;land;false;mountain;1
643;236;193;163;land;false;plains;1
644;201;183;187;land;false;forest;1
645;227;72;212;land;true;mountain;1
646;194;228;109;land;false;hills;1
647;162;165;240;land;false;forest;1
648;164;191;155;land;false;plains;1
649;251;162;189;land;false;plains;1
650;250;126;136;land;false;plains;1
651;172;220;233;land;false;mountain;1
652;133;233;150;land;false;forest;1
653;239;184;191;land;false;forest;1
654;214;169;217;land;false;mountain;1
655;247;198;104;land;true;plains;1
656;228;254;149;land;false;mountain;1
657;224;58;220;land;true;plains;1
658;250;241;152;land;false;forest;1
659;107;164;248;land;false;forest;1
660;234;203;68;land;false;forest;1
661;141;213;181;land;false;mountain;1
662;246;197;180;land;false;forest;1
663;207;177;177;land;false;forest;1
664;253;82;214;land;false;plains;1
665;252;191;171;land;false;plains;1
666;161;253;176;land;false;mountain;1
667;160;229;187;land;true;forest;1
668;135;226;189;land;true;mountain;1
669;90;230;197;land;false;forest;1
670;203;160;149;land;false;forest;1
671;200;196;158;land;false;hills;1
672;206;165;204;land;false;hills;1
673;155;168;218;land;false;hills;1
674;232;248;46;land;false;hills;1
675;222;244;229;land;false;mountain;1
676;232;112;238;land;false;plains;1
677;177;230;220;land;false;mountain;1
678;207;169;138;land;false;forest;1
679;165;107;237;land;false;plains;1
680;237;191;223;land;false;forest;1
681;237;232;115;land;true;plains;1
682;243;227;53;land;false;plains;1
683;175;203;183;land;false;mountain;1
684;219;192;138;land;false;forest;1
685;229;238;187;land;false;forest;1
686;194;206;254;land;false;plains;1
687;214;222;69;land;false;forest;1
688;162;248;176;land;false;forest;1
689;105;226;194;land;false;hills;1
690;182;249;165;land;false;forest;1
691;171;183;181;land;false;plains;1
692;196;208;230;land;false;plains;1
693;239;247;179;land;false;forest;1
694;233;199;235;land;false;hills;1
695;222;214;103;land;false;forest;1
696;163;194;247;land;false;plains;1
697;102;175;224;land;false;mountain;1
698;162;217;173;land;false;forest;1
699;198;204;102;land;false;plains;1
700;134;194;174;land;false;forest;1
701;84;234;203;land;false;forest;1
702;241;215;206;land;false;plains;1
703;176;147;212;land;false;mountain;1
704;103;252;249;land;false;forest;1
705;254;157;131;land;false;forest;1
706;162;193;210;land;false;plains;1
707;130;186;221;land;false;mountain;1
708;203;68;241;land;false;hills;1
709;193;107;227;land;false;hills;1
710;247;250;75;land;false;forest;1
711;232;217;202;land;false;mountain;1
712;243;131;212;land;false;forest;1
713;140;233;199;land;false;hills;1
714;176;244;245;land;false;mountain;1
715;155;197;206;land;false;plains;1
716;181;202;173;land;false;mountain;1
717;113;172;242;land;true;plains;1
718;214;204;169;land;false;plains;1
719;160;177;171;land;false;forest;1
720;128;221;236;land;false;plains;1
721;180;243;118;land;true;plains;1
722;178;223;189;land;false;mountain;1
723;203;203;200;land;false;mountain;1
724;231;247;251;land;false;mountain;1
725;248;138;252;land;false;forest;1
726;247;41;250;land;false;plains;1
727;226;141;189;land;false;plains;1
728;201;183;247;land;false;hills;1
729;91;186;239;land;false;plains;1
730;188;119;198;land;false;plains;1
731;220;131;191;land;false;hills;1
732;160;237;197;land;false;forest;1
733;219;121;184;land;false;mountain;1
734;38;222;245;land;false;forest;1
735;173;222;111;land;false;hills;1
736;169;165;203;land;false;hills;1
737;188;119;213;land;true;plains;1
738;190;118;236;land;false;forest;1
739;217;158;169;land;true;forest;1
740;220;238;57;land;false;forest;1
741;227;78;245;land;false;mountain;1
742;178;146;197;land;false;hills;1
743;193;252;74;land;false;plains;1
744;251;110;244;land;false;mountain;1
745;231;69;212;land;true;plains;1
746;100;218;206;land;false;hills;1
747;112;234;164;land;false;plains;1
748;197;220;227;land;false;hills;1
749;69;241;201;land;false;mountain;1
750;96;226;234;land;false;mountain;1
751;238;245;121;land;false;forest;1
752;69;196;248;land;false;hills;1
753;197;143;232;land;false;plains;1
754;223;200;175;land;false;hills;1
755;210;149;227;land;false;forest;1
756;233;171;149;land;false;forest;1
757;241;187;169;land;false;mountain;1
758;223;198;232;land;false;plains;1
759;164;227;216;land;false;plains;1
760;225;174;234;land;false;hills;1
761;215;133;223;land;false;forest;1
762;207;236;69;land;false;mountain;1
763;240;90;250;land;false;mountain;1
764;117;239;150;land;true;mountain;1
765;208;212;108;land;false;forest;1
766;208;188;186;land;false;plains;1
767;179;233;141;land;false;hills;1
768;223;216;233;land;false;mountain;1
769;164;194;143;land;false;plains;1
770;95;165;243;land;false;plains;1
771;250;137;230;land;false;plains;1
772;130;208;242;land;false;forest;1
773;214;221;158;land;false;hills;1
774;172;138;246;land;false;hills;1
775;76;199;253;land;false;mountain;1
776;62;246;222;land;false;plains;1
777;252;67;215;land;true;plains;1
778;213;179;251;land;false;plains;1
779;249;131;126;land;false;plains;1
780;213;204;246;land;false;hills;1
781;116;199;229;land;false;hills;1
782;223;203;193;land;false;hills;1
783;155;252;155;land;false;mountain;1
784;172;251;129;land;false;hills;1
785;186;141;250;land;false;forest;1
786;147;207;241;land;false;mountain;1
787;252;91;244;land;false;forest;1
788;175;199;146;land;false;mountain;1
789;59;225;243;land;false;hills;1
790;104;217;207;land;false;hills;1
791;173;175;246;land;false;forest;1
792;139;154;225;land;false;forest;1
793;187;232;234;land;false;mountain;1
794;168;245;218;land;false;plains;1
795;254;166;176;land;true;forest;1
796;249;240;175;land;false;hills;1
797;111;187;250;land;false;forest;1
798;242;119;248;land;false;forest;1
799;253;210;73;land;false;hills;1
800;105;189;208;land;true;plains;1
801;217;155;174;land;false;plains;1
802;244;223;243;land;true;plains;1
803;95;246;178;land;false;plains;1
804;214;140;217;land;false;forest;1
805;115;215;205;land;false;forest;1
806;249;203;173;land;false;plains;1
807;184;119;252;land;false;forest;1
808;180;193;146;land;false;plains;1
809;228;132;223;land;false;mountain;1
810;85;222;222;land;false;mountain;1
811;237;82;244;land;false;mountain;1
