1;bunker;3986.00;10.20;1445.00;5.28;0
1;bunker;4210.00;13.32;1351.00;0.20;0
1;bunker;2676.00;15.05;89.00;3.22;0
1;bunker;4018.00;13.05;1306.00;5.88;0
1;bunker;2717.00;13.30;141.00;2.26;0
1;bunker;4025.00;10.60;1548.00;0.11;0
1;bunker;3958.00;11.80;1332.00;1.67;0
1;bunker;4129.00;11.60;1497.00;5.79;0
1;bunker;2797.00;10.62;12.00;0.71;0
1;bunker;4015.00;10.65;1536.00;4.83;0
1;bunker;4176.00;11.12;1421.00;0.11;0
1;bunker;2603.00;15.15;90.00;2.78;0
1;bunker;4064.00;11.32;1401.00;5.44;0
1;bunker;4173.00;9.95;1649.00;2.17;0
1;bunker;2567.00;11.00;113.00;3.38;0
1;bunker;2812.00;17.68;136.00;1.22;0
1;bunker;4162.00;10.68;1512.00;5.34;0
1;bunker;4013.00;12.98;1500.00;5.45;0
1;bunker;2788.00;14.60;108.00;3.29;0
1;bunker;4122.00;10.18;1368.00;5.95;0
1;bunker;4181.00;10.25;1496.00;2.33;0
1;bunker;2869.00;15.62;26.00;3.89;0
1;bunker;3988.00;11.30;1355.00;1.73;0
1;bunker;4094.00;11.10;1355.00;4.40;0
1;bunker;3978.00;11.55;1429.00;0.78;0
1;bunker;2691.00;11.90;52.00;2.34;0
1;bunker;3969.00;11.73;1355.00;0.18;0
1;bunker;4119.00;11.10;1593.00;2.84;0
1;bunker;4236.00;9.95;1396.00;5.50;0
1;bunker;2619.00;17.45;118.00;2.24;0
1;bunker;4237.00;10.80;1449.00;3.45;0
1;bunker;2764.00;12.60;206.00;1.29;0
1;bunker;2775.00;14.60;23.00;2.85;0
1;bunker;4209.00;11.30;1391.00;5.51;0
1;bunker;2637.00;13.53;139.00;1.90;0
1;bunker;4149.00;14.75;1572.00;6.02;0
1;bunker;4221.00;10.65;1463.00;6.12;0
1;bunker;4243.00;9.90;1592.00;3.96;0
1;bunker;2878.00;15.15;8.00;1.80;0
1;bunker;2593.00;12.65;131.00;4.46;0
1;bunker;4104.00;10.68;1404.00;6.03;0
1;bunker;2676.00;11.73;65.00;2.41;0
1;bunker;4178.00;10.95;1576.00;0.25;0
1;bunker;2753.00;15.28;32.00;1.45;0
1;bunker;2665.00;10.98;66.00;4.47;0
1;bunker;3963.00;11.15;1406.00;0.85;0
1;bunker;2664.00;17.30;129.00;3.52;0
1;bunker;4051.00;10.53;1556.00;5.08;0
1;bunker;2778.00;17.02;166.00;2.92;0
1;bunker;4105.00;12.88;1573.00;5.58;0
1;bunker;2803.00;14.40;100.00;1.96;0
1;bunker;4142.00;10.55;1407.00;4.98;0
1;bunker;2754.00;12.48;96.00;6.19;0
1;bunker;4097.00;13.50;1523.00;4.03;0
1;bunker;2554.00;11.38;145.00;0.41;0
1;bunker;2810.00;12.35;64.00;1.97;0
1;bunker;4185.00;9.90;1556.00;4.63;0
1;bunker;2686.00;16.52;104.00;2.47;0
1;bunker;2750.00;17.05;151.00;5.14;0
1;bunker;2893.00;14.60;15.00;0.41;0
1;bunker;4117.00;11.25;1456.00;4.54;0
1;bunker;4063.00;11.07;1329.00;0.92;0
1;bunker;2596.00;12.95;18.00;2.48;0
1;bunker;3994.00;12.98;1365.00;5.14;0
1;bunker;2740.00;14.82;33.00;2.98;0
1;bunker;4171.00;9.80;1620.00;4.19;0
1;bunker;2780.00;12.25;77.00;0.92;0
1;bunker;4112.00;10.65;1413.00;3.59;0
1;bunker;2735.00;13.88;77.00;6.25;0
1;bunker;4246.00;10.00;1442.00;2.64;0
1;bunker;2783.00;13.15;236.00;5.65;0
1;bunker;2588.00;11.12;162.00;2.04;0
1;bunker;2794.00;13.82;266.00;4.70;0
1;bunker;4047.00;10.98;1348.00;2.54;0
1;bunker;2882.00;14.80;71.00;4.10;0
1;bunker;2720.00;11.75;20.00;0.48;0
1;bunker;3968.00;13.68;1295.00;3.15;0
1;bunker;4145.00;11.25;1498.00;6.16;0
1;bunker;4089.00;9.75;1376.00;1.09;0
1;bunker;2579.00;11.10;29.00;5.21;0
1;bunker;2648.00;9.75;39.00;1.59;0
1;bunker;3992.00;9.90;1479.00;3.15;0
1;bunker;2824.00;12.05;54.00;0.99;0
1;bunker;4036.00;10.78;1462.00;3.66;0
1;bunker;4068.00;14.15;1499.00;0.04;0
1;bunker;3996.00;10.25;1454.00;1.60;0
1;bunker;2771.00;15.68;122.00;5.72;0
1;bunker;2547.00;11.20;111.00;0.65;0
1;bunker;2604.00;14.32;126.00;4.77;0
1;bunker;4207.00;10.70;1632.00;0.04;0
1;bunker;4164.00;11.93;1330.00;4.17;0
1;bunker;2639.00;11.15;48.00;5.37;0
1;bunker;4207.00;10.55;1647.00;3.21;0
1;bunker;4203.00;13.00;1596.00;6.23;0
1;bunker;4254.00;9.80;1595.00;1.16;0
1;bunker;4056.00;11.65;1550.00;5.28;0
1;bunker;2748.00;14.23;107.00;0.55;0
1;bunker;4028.00;14.25;1499.00;3.22;0
1;bunker;4171.00;10.70;1367.00;5.88;0
1;bunker;4029.00;11.45;1407.00;3.73;0
1;bunker;2716.00;13.73;72.00;3.83;0
1;bunker;2708.00;13.93;137.00;1.67;0
1;bunker;2775.00;13.45;49.00;4.33;0
1;bunker;2553.00;11.18;82.00;0.71;0
1;bunker;2774.00;12.20;71.00;3.73;0
1;bunker;2634.00;22.30;100.00;0.11;0
1;bunker;2846.00;18.20;131.00;2.78;0
1;bunker;2800.00;13.03;33.00;5.44;0
1;bunker;4072.00;10.80;1565.00;2.17;0
1;bunker;2800.00;17.90;171.00;4.84;0
1;bunker;2787.00;15.90;123.00;1.23;0
1;bunker;2675.00;16.45;127.00;2.78;0
1;bunker;2792.00;16.10;224.00;0.62;0
1;bunker;4253.00;9.98;1452.00;1.83;0
1;bunker;2743.00;15.43;126.00;5.95;0
1;bunker;4110.00;12.78;1532.00;2.68;0
1;bunker;2592.00;14.03;85.00;3.90;0
1;bunker;4178.00;10.10;1501.00;1.73;0
1;bunker;4060.00;11.18;1462.00;4.40;0
1;bunker;4088.00;11.10;1432.00;5.96;0
1;bunker;2772.00;13.57;266.00;2.34;0
1;bunker;4137.00;11.32;1448.00;0.18;0
1;bunker;4178.00;11.10;1432.00;1.39;0
1;bunker;3965.00;11.40;1424.00;4.40;0
1;bunker;3969.00;11.85;1419.00;0.79;0
1;bunker;4159.00;11.53;1347.00;4.91;0
1;bunker;4022.00;13.62;1330.00;0.18;0
1;bunker;3989.00;12.95;1291.00;2.85;0
1;bunker;3944.00;11.80;1306.00;0.69;0
1;bunker;2759.00;12.82;236.00;1.90;0
1;bunker;2766.00;12.53;188.00;4.91;0
1;bunker;2741.00;13.55;183.00;1.29;0
1;bunker;2804.00;18.05;152.00;3.96;0
1;bunker;2812.00;15.20;110.00;0.34;0
1;bunker;2850.00;13.65;104.00;3.36;0
1;bunker;2870.00;14.73;79.00;4.57;0
1;bunker;2618.00;18.23;90.00;2.41;0
1;bunker;2604.00;13.75;72.00;0.25;0
1;bunker;2541.00;9.78;53.00;0.35;0
1;bunker;2583.00;11.45;49.00;4.47;0
1;bunker;2669.00;9.85;28.00;0.85;0
1;bunker;2556.00;9.82;16.00;3.87;0
1;bunker;2678.00;10.73;18.00;5.08;0
1;bunker;2618.00;11.50;17.00;2.92;0
1;bunker;2740.00;11.98;6.00;5.58;0
1;bunker;2819.00;9.85;2.00;0.86;0
1;coastal_bunker;4176.00;9.82;1456.00;-3.39;0
1;coastal_bunker;4249.00;9.75;1429.00;0.79;0
1;coastal_bunker;4129.00;9.78;1613.00;-3.14;0
1;coastal_bunker;3989.00;9.57;1507.00;-2.11;0
1;coastal_bunker;4159.00;9.50;1544.00;-3.63;0
1;coastal_bunker;3972.00;9.50;1482.00;-1.19;0
1;coastal_bunker;3965.00;9.65;1448.00;-2.52;0
1;coastal_bunker;4116.00;9.85;1604.00;-2.36;0
1;coastal_bunker;4215.00;9.80;1624.00;-4.29;0
1;coastal_bunker;4005.00;9.65;1463.00;-1.71;0
1;coastal_bunker;4187.00;9.53;1548.00;0.52;0
1;coastal_bunker;4086.00;9.73;1582.00;-2.54;0
1;coastal_bunker;4074.00;9.80;1577.00;-2.74;0
1;coastal_bunker;3997.00;9.80;1521.00;-1.29;0
1;coastal_bunker;4024.00;9.80;1558.00;-2.52;0
1;coastal_bunker;4152.00;9.82;1622.00;-1.57;0
1;coastal_bunker;4193.00;9.80;1661.00;-2.50;0
1;coastal_bunker;4178.00;9.80;1531.00;-3.93;0
1;coastal_bunker;4225.00;9.50;1573.00;0.79;0
1;coastal_bunker;4204.00;9.88;1480.00;-2.62;0
1;coastal_bunker;4205.00;9.53;1575.00;0.22;0
1;coastal_bunker;4254.00;9.80;1606.00;-3.99;0
1;coastal_bunker;4261.00;9.78;1470.00;-4.57;0
1;coastal_bunker;4189.00;9.50;1480.00;1.05;0
1;coastal_bunker;2553.00;9.53;40.00;-1.57;0
1;coastal_bunker;3939.00;9.82;1412.00;-1.93;0
1;coastal_bunker;4244.00;9.80;1399.00;-4.59;0
1;coastal_bunker;4209.00;9.78;1662.00;-3.02;0
1;coastal_bunker;4244.00;9.78;1477.00;-3.04;0
1;coastal_bunker;2533.00;9.50;54.00;-0.79;0
1;coastal_bunker;2560.00;9.88;23.00;-1.68;0
1;coastal_bunker;4174.00;9.80;1472.00;1.25;0
1;coastal_bunker;3982.00;9.88;1452.00;-2.45;0
1;dockyard;4172.00;9.50;1619.00;-1.57;0
1;anti_air_building;2847.00;13.65;65.00;1.60;0
1;anti_air_building;4141.00;10.60;1421.00;5.72;0
1;anti_air_building;4234.00;11.07;1425.00;2.10;0
1;synthetic_refinery;2838.00;13.60;62.00;3.66;0
1;fuel_silo;3990.00;11.95;1327.00;0.04;0
1;radar_station;3936.00;11.70;1299.00;3.86;0
1;rocket_site;2775.00;15.50;120.00;5.38;0
1;nuclear_reactor;2792.00;12.18;89.00;2.11;0
3;arms_factory;2437.00;9.85;1459.00;1.52;0
3;arms_factory;2382.00;12.03;1444.00;4.54;0
3;arms_factory;2372.00;11.28;1463.00;5.74;0
3;arms_factory;2179.00;9.80;1375.00;3.58;0
3;arms_factory;2170.00;9.88;1389.00;5.14;0
3;arms_factory;2358.00;11.53;1423.00;1.52;0
3;industrial_complex;2365.00;11.00;1409.00;4.19;0
3;industrial_complex;2162.00;9.80;1394.00;2.03;0
3;industrial_complex;2201.00;9.80;1415.00;5.05;0
3;industrial_complex;2445.00;9.70;1471.00;6.25;0
3;industrial_complex;2414.00;9.90;1512.00;4.09;0
3;industrial_complex;2263.00;10.30;1436.00;0.47;0
3;air_base;2426.00;9.70;1476.00;2.04;0
3;naval_base;2488.00;9.70;1493.00;-4.07;12627
3;naval_base;2421.00;9.70;1526.00;1.45;12627
3;naval_base;2384.00;9.75;1509.00;-2.03;12589
3;naval_base;2153.00;9.53;1413.00;-2.19;12589
3;naval_base;2417.00;9.75;1547.00;0.28;12627
3;naval_base;2460.00;9.70;1513.00;-3.39;12627
3;naval_base;2288.00;9.85;1453.00;-3.14;12589
3;naval_base;2334.00;9.50;1476.00;-2.16;12589
3;naval_base;2263.00;9.78;1457.00;-3.57;12589
3;naval_base;2152.00;9.50;1411.00;-2.62;12589
3;naval_base;2140.00;9.53;1389.00;-2.36;12639
3;naval_base;2327.00;9.85;1450.00;-2.09;12589
3;naval_base;2244.00;9.78;1462.00;-3.39;12589
3;naval_base;2366.00;9.75;1499.00;-2.52;12589
3;naval_base;2206.00;9.57;1461.00;-2.85;12589
3;naval_base;2394.00;9.70;1516.00;-2.19;12589
3;naval_base;2192.00;9.50;1339.00;-0.46;12639
3;naval_base;2153.00;9.53;1383.00;-0.79;12639
3;naval_base;2443.00;9.75;1512.00;-3.14;12627
3;naval_base;2198.00;9.50;1336.00;-0.38;12639
3;naval_base;2427.00;9.73;1518.00;-3.61;12627
3;naval_base;2188.00;9.50;1448.00;-2.21;12589
3;naval_base;2174.00;9.53;1358.00;-1.15;12639
3;naval_base;2205.00;9.50;1330.00;-1.19;12639
3;naval_base;2167.00;9.50;1367.00;-0.90;12639
3;naval_base;2485.00;9.70;1498.00;-4.03;12627
3;naval_base;2149.00;9.75;1407.00;-3.93;12589
3;naval_base;2182.00;9.50;1346.00;-1.25;12639
3;naval_base;2267.00;9.80;1453.00;-2.90;12589
3;bunker;2356.00;10.82;1404.00;1.67;0
3;bunker;2230.00;9.93;1398.00;5.79;0
3;bunker;2177.00;9.73;1397.00;0.71;0
3;bunker;2225.00;10.00;1375.00;4.83;0
3;bunker;2349.00;10.35;1480.00;0.11;0
3;bunker;2431.00;10.10;1452.00;2.78;0
3;bunker;2357.00;10.12;1485.00;5.44;0
3;bunker;2337.00;10.60;1390.00;2.17;0
3;bunker;2261.00;9.78;1372.00;3.38;0
3;bunker;2257.00;10.07;1422.00;1.22;0
3;bunker;2296.00;10.12;1402.00;5.34;0
3;bunker;2348.00;11.40;1421.00;5.45;0
3;bunker;2276.00;9.80;1361.00;3.29;0
3;bunker;2431.00;9.70;1481.00;5.95;0
3;bunker;2283.00;10.57;1435.00;2.33;0
3;bunker;2217.00;9.80;1340.00;3.89;0
3;bunker;2312.00;10.18;1424.00;1.73;0
3;bunker;2373.00;10.80;1472.00;4.40;0
3;bunker;2384.00;10.50;1406.00;0.78;0
3;bunker;2336.00;10.88;1417.00;2.34;0
3;bunker;2446.00;9.70;1472.00;0.18;0
3;bunker;2307.00;9.80;1344.00;2.84;0
3;bunker;2267.00;9.70;1358.00;5.50;0
3;bunker;2385.00;12.07;1437.00;2.24;0
3;bunker;2175.00;9.90;1365.00;3.45;0
3;bunker;2372.00;11.55;1429.00;1.29;0
3;bunker;2453.00;9.98;1469.00;2.85;0
3;bunker;2235.00;9.90;1448.00;5.51;0
3;bunker;2287.00;9.80;1341.00;1.90;0
3;bunker;2246.00;9.80;1351.00;6.02;0
3;bunker;2385.00;11.75;1420.00;6.12;0
3;bunker;2320.00;10.10;1367.00;3.96;0
3;bunker;2213.00;9.90;1361.00;1.80;0
3;bunker;2232.00;9.95;1451.00;4.46;0
3;bunker;2292.00;10.15;1448.00;6.03;0
3;bunker;2395.00;10.78;1454.00;2.41;0
3;bunker;2292.00;9.80;1352.00;0.25;0
3;bunker;2412.00;9.82;1497.00;1.45;0
3;bunker;2395.00;9.78;1510.00;4.47;0
3;bunker;2262.00;9.75;1330.00;0.85;0
3;bunker;2174.00;9.90;1374.00;3.52;0
3;bunker;2161.00;9.90;1412.00;5.08;0
3;bunker;2379.00;11.03;1464.00;2.92;0
3;bunker;2242.00;9.70;1347.00;5.58;0
3;bunker;2290.00;10.00;1415.00;1.96;0
3;bunker;2223.00;10.00;1442.00;4.98;0
3;bunker;2198.00;9.70;1382.00;6.19;0
3;bunker;2369.00;11.10;1405.00;4.03;0
3;bunker;2219.00;9.80;1352.00;0.41;0
3;bunker;2421.00;10.15;1454.00;1.97;0
3;bunker;2184.00;9.70;1418.00;4.63;0
3;bunker;2172.00;9.80;1384.00;2.47;0
3;bunker;2256.00;10.20;1428.00;5.14;0
3;bunker;2339.00;9.95;1463.00;0.41;0
3;bunker;2367.00;11.43;1460.00;4.54;0
3;bunker;2372.00;9.82;1499.00;0.92;0
3;bunker;2347.00;10.20;1389.00;2.48;0
3;bunker;2298.00;10.00;1377.00;5.14;0
3;bunker;2471.00;9.70;1486.00;2.98;0
3;bunker;2456.00;9.73;1502.00;4.19;0
3;bunker;2292.00;10.12;1326.00;0.92;0
3;bunker;2401.00;9.80;1525.00;3.59;0
3;bunker;2235.00;9.85;1390.00;6.25;0
3;bunker;2306.00;10.20;1443.00;2.64;0
3;bunker;2471.00;9.70;1505.00;5.65;0
3;bunker;2363.00;11.38;1442.00;2.04;0
3;bunker;2398.00;11.03;1441.00;4.70;0
3;bunker;2419.00;9.70;1528.00;2.54;0
3;bunker;2163.00;9.80;1399.00;4.10;0
3;bunker;2438.00;10.45;1443.00;0.48;0
3;bunker;2427.00;9.80;1511.00;3.15;0
3;bunker;2386.00;11.75;1420.00;6.16;0
3;bunker;2413.00;10.30;1454.00;1.09;0
3;bunker;2200.00;9.90;1445.00;5.21;0
3;bunker;2290.00;10.10;1408.00;1.59;0
3;bunker;2304.00;9.82;1398.00;3.15;0
3;bunker;2270.00;9.80;1326.00;0.99;0
3;bunker;2309.00;9.80;1358.00;3.66;0
3;bunker;2209.00;10.20;1438.00;0.04;0
3;bunker;2254.00;9.90;1381.00;1.60;0
3;bunker;2361.00;10.55;1389.00;5.72;0
3;bunker;2340.00;10.93;1402.00;0.65;0
3;bunker;2394.00;10.40;1481.00;4.77;0
3;bunker;2326.00;10.15;1375.00;0.04;0
3;bunker;2361.00;11.60;1424.00;4.17;0
3;bunker;2331.00;10.55;1408.00;5.37;0
3;bunker;2350.00;10.85;1439.00;3.21;0
3;bunker;2319.00;9.82;1414.00;6.23;0
3;bunker;2281.00;9.88;1416.00;1.16;0
3;bunker;2325.00;10.65;1437.00;5.28;0
3;bunker;2400.00;10.20;1468.00;0.55;0
3;bunker;2205.00;9.90;1361.00;3.22;0
3;bunker;2216.00;10.00;1442.00;5.88;0
3;bunker;2374.00;11.85;1445.00;3.73;0
3;bunker;2310.00;9.80;1396.00;3.83;0
3;bunker;2201.00;9.75;1404.00;1.67;0
3;bunker;2292.00;9.90;1383.00;4.33;0
3;bunker;2299.00;10.00;1384.00;0.71;0
3;bunker;2482.00;9.90;1484.00;3.73;0
3;bunker;2244.00;9.80;1361.00;0.11;0
3;bunker;2231.00;9.90;1360.00;2.78;0
3;bunker;2216.00;9.80;1330.00;5.44;0
3;bunker;2368.00;11.62;1431.00;2.17;0
3;bunker;2413.00;9.80;1486.00;4.84;0
3;bunker;2309.00;9.95;1376.00;1.23;0
3;bunker;2304.00;9.80;1347.00;2.78;0
3;bunker;2340.00;10.10;1379.00;0.62;0
3;bunker;2269.00;9.70;1353.00;1.83;0
3;bunker;2409.00;9.93;1462.00;5.95;0
3;bunker;2278.00;9.78;1391.00;2.68;0
3;bunker;2391.00;11.53;1444.00;3.90;0
3;bunker;2313.00;9.80;1394.00;1.73;0
3;bunker;2418.00;9.80;1555.00;4.40;0
3;bunker;2289.00;9.80;1349.00;5.96;0
3;bunker;2430.00;9.70;1480.00;2.34;0
3;bunker;2312.00;9.90;1364.00;0.18;0
3;bunker;2199.00;10.00;1364.00;1.39;0
3;bunker;2254.00;9.75;1367.00;4.40;0
3;bunker;2420.00;10.12;1433.00;0.79;0
3;bunker;2325.00;10.30;1416.00;4.91;0
3;bunker;2290.00;9.80;1376.00;0.18;0
3;bunker;2317.00;9.90;1353.00;2.85;0
3;bunker;2180.00;9.75;1351.00;0.69;0
3;bunker;2186.00;9.80;1349.00;1.90;0
3;bunker;2281.00;9.75;1350.00;4.91;0
3;bunker;2266.00;9.70;1343.00;1.29;0
3;bunker;2144.00;9.80;1390.00;3.96;0
3;bunker;2156.00;9.70;1382.00;0.34;0
3;bunker;2281.00;9.82;1376.00;3.36;0
3;bunker;2255.00;9.75;1337.00;4.57;0
3;bunker;2197.00;9.88;1345.00;2.41;0
3;bunker;2302.00;9.90;1338.00;0.25;0
3;bunker;2232.00;9.70;1333.00;0.35;0
3;bunker;2238.00;9.75;1332.00;4.47;0
3;bunker;2210.00;9.73;1331.00;0.85;0
3;bunker;2305.00;10.70;1325.00;3.87;0
3;bunker;2245.00;9.80;1326.00;5.08;0
3;bunker;2288.00;10.07;1324.00;2.92;0
3;bunker;2145.00;9.80;1402.00;5.58;0
3;coastal_bunker;2187.00;9.50;1341.00;-0.46;0
3;coastal_bunker;2485.00;9.70;1498.00;-4.03;0
3;coastal_bunker;2238.00;9.80;1460.00;-3.39;0
3;coastal_bunker;2306.00;9.88;1452.00;-3.14;0
3;coastal_bunker;2421.00;9.70;1528.00;1.45;0
3;coastal_bunker;2173.00;9.73;1435.00;-2.19;0
3;coastal_bunker;2211.00;9.80;1464.00;-2.85;0
3;coastal_bunker;2153.00;9.50;1382.00;-0.79;0
3;coastal_bunker;2182.00;9.70;1443.00;-2.21;0
3;coastal_bunker;2360.00;9.57;1496.00;-2.52;0
3;coastal_bunker;2274.00;9.80;1453.00;-2.90;0
3;coastal_bunker;2150.00;9.50;1399.00;-1.68;0
3;coastal_bunker;2398.00;9.50;1521.00;-2.19;0
3;coastal_bunker;2335.00;9.50;1473.00;-2.16;0
3;coastal_bunker;2381.00;9.80;1508.00;-2.03;0
3;coastal_bunker;2489.00;9.70;1482.00;-4.07;0
3;coastal_bunker;2415.00;9.50;1559.00;-3.14;0
3;coastal_bunker;2433.00;9.70;1514.00;-3.61;0
3;coastal_bunker;2333.00;9.57;1457.00;-2.09;0
3;coastal_bunker;2170.00;9.50;1364.00;-1.15;0
3;coastal_bunker;2181.00;9.50;1347.00;-1.25;0
3;coastal_bunker;2143.00;9.75;1394.00;-2.36;0
3;coastal_bunker;2451.00;9.70;1513.00;-3.14;0
3;coastal_bunker;2482.00;9.70;1506.00;-3.39;0
3;coastal_bunker;2247.00;9.78;1460.00;-3.57;0
3;coastal_bunker;2198.00;9.50;1336.00;-0.38;0
3;coastal_bunker;2167.00;9.53;1368.00;-0.90;0
3;coastal_bunker;2203.00;9.50;1332.00;-1.19;0
3;coastal_bunker;2143.00;9.50;1408.00;-1.11;0
3;dockyard;2215.00;9.78;1465.00;-2.85;0
3;anti_air_building;2357.00;10.95;1456.00;0.49;0
3;anti_air_building;2342.00;11.10;1410.00;4.61;0
3;anti_air_building;2475.00;9.80;1476.00;5.82;0
3;synthetic_refinery;2374.00;11.70;1425.00;3.66;0
3;fuel_silo;2247.00;9.88;1396.00;5.22;0
3;radar_station;2317.00;10.05;1445.00;3.91;0
3;rocket_site;2340.00;10.68;1442.00;5.72;0
3;nuclear_reactor;2410.00;9.73;1528.00;2.10;0
5;arms_factory;2478.00;9.80;1467.00;5.14;0
5;arms_factory;2484.00;9.90;1298.00;1.52;0
5;arms_factory;2457.00;10.07;1338.00;4.19;0
5;arms_factory;2487.00;10.50;1330.00;2.03;0
5;arms_factory;2408.00;10.35;1417.00;5.05;0
5;arms_factory;2466.00;10.50;1330.00;6.25;0
5;industrial_complex;2487.00;10.45;1352.00;4.09;0
5;industrial_complex;2507.00;9.90;1335.00;0.47;0
5;industrial_complex;2503.00;10.10;1352.00;2.04;0
5;industrial_complex;2477.00;9.82;1466.00;4.70;0
5;industrial_complex;2455.00;10.12;1325.00;2.54;0
5;industrial_complex;2456.00;10.03;1337.00;3.74;0
5;air_base;2496.00;10.43;1421.00;0.48;0
5;naval_base;2524.00;9.80;1328.00;1.57;12627
5;naval_base;2464.00;9.55;1300.00;0.17;12627
5;naval_base;2503.00;9.80;1431.00;1.57;12627
5;naval_base;2508.00;9.78;1461.00;-3.52;12627
5;naval_base;2435.00;9.50;1392.00;-0.46;12627
5;naval_base;2506.00;9.57;1447.00;0.93;12627
5;naval_base;2527.00;9.80;1335.00;-4.12;12627
5;naval_base;2524.00;9.78;1370.00;0.59;12627
5;naval_base;2521.00;9.80;1409.00;-3.93;12627
5;naval_base;2512.00;9.78;1419.00;-4.39;12627
5;naval_base;2439.00;9.53;1360.00;-0.98;12627
5;naval_base;2512.00;9.78;1453.00;0.79;12627
5;naval_base;2521.00;9.80;1312.00;1.11;12627
5;naval_base;2445.00;9.50;1333.00;-1.45;12627
5;naval_base;2526.00;9.80;1397.00;1.25;12627
5;naval_base;2523.00;9.80;1358.00;-4.60;12627
5;naval_base;2436.00;9.50;1380.00;-1.70;12627
5;naval_base;2448.00;9.50;1317.00;-1.03;12627
5;naval_base;2523.00;9.78;1363.00;0.91;12627
5;naval_base;2441.00;9.53;1350.00;-0.86;12627
5;naval_base;2487.00;9.50;1294.00;0.00;12627
5;naval_base;2501.00;9.50;1298.00;-0.11;12627
5;bunker;2966.00;12.90;662.00;5.88;0
5;bunker;2453.00;10.05;1410.00;2.26;0
5;bunker;2478.00;10.73;1421.00;0.11;0
5;bunker;2519.00;9.90;1351.00;1.67;0
5;bunker;2476.00;10.55;1327.00;5.79;0
5;bunker;2458.00;10.48;1358.00;0.71;0
5;bunker;2482.00;10.18;1426.00;4.83;0
5;bunker;2455.00;10.00;1339.00;0.11;0
5;bunker;2490.00;10.40;1353.00;2.78;0
5;bunker;2477.00;10.60;1316.00;5.44;0
5;bunker;2464.00;10.40;1374.00;2.17;0
5;bunker;2515.00;10.10;1364.00;3.38;0
5;bunker;2411.00;10.50;1422.00;1.22;0
5;bunker;2486.00;10.50;1430.00;5.34;0
5;bunker;2513.00;10.00;1329.00;5.45;0
5;bunker;2478.00;9.80;1469.00;3.29;0
